prep_param,model_param,accuracy,f1_macro,precision_macro,recall_macro,tex
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 65, 'max_depth': None, 'learning_rate': 0.3, 'reg_lambda': 0.4, 'reg_alpha': 0.4, 'random_state': 42, 'verbosity': 0}",0.9519066846457415,0.794056542155511,0.7974335503663263,0.7910138604487248,52.21399736404419
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 75, 'max_depth': None, 'learning_rate': 0.2, 'reg_lambda': 0.2, 'reg_alpha': 0.3, 'random_state': 42, 'verbosity': 0}",0.9522718443908362,0.7940489943250097,0.7998276714521347,0.7886357618556045,59.604305267333984
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': False, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 75, 'max_depth': None, 'learning_rate': 0.2, 'reg_lambda': 0.2, 'reg_alpha': 0.3, 'random_state': 42, 'verbosity': 0}",0.9522718443908362,0.7940489943250097,0.7998276714521347,0.7886357618556045,59.05751299858093
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': False, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 75, 'max_depth': None, 'learning_rate': 0.4, 'reg_lambda': 0.3, 'reg_alpha': 0.3, 'random_state': 42, 'verbosity': 0}",0.9513768484633337,0.7939827160204616,0.7941937014277575,0.7938895199072084,60.29806590080261
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 75, 'max_depth': None, 'learning_rate': 0.4, 'reg_lambda': 0.3, 'reg_alpha': 0.3, 'random_state': 42, 'verbosity': 0}",0.9513768484633337,0.7939827160204616,0.7941937014277575,0.7938895199072084,59.042080879211426
"{'scaling': None, 'imputation': 'mode', 'cat_age': True, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 75, 'max_depth': None, 'learning_rate': 0.3, 'reg_lambda': 0.4, 'reg_alpha': 0.3, 'random_state': 42, 'verbosity': 0}",0.9529592024032612,0.7939426164635319,0.8045732314936197,0.7842789703885901,59.549023389816284
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': False, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 65, 'max_depth': None, 'learning_rate': 0.3, 'reg_lambda': 0.3, 'reg_alpha': 0.4, 'random_state': 42, 'verbosity': 0}",0.9517062121033201,0.7938978156313061,0.7962646662782713,0.7917917048641766,53.90312314033508
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 65, 'max_depth': None, 'learning_rate': 0.3, 'reg_lambda': 0.3, 'reg_alpha': 0.4, 'random_state': 42, 'verbosity': 0}",0.9517062121033201,0.7938978156313061,0.7962646662782713,0.7917917048641766,52.00099992752075
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 75, 'max_depth': None, 'learning_rate': 0.3, 'reg_lambda': 0.2, 'reg_alpha': 0.4, 'random_state': 42, 'verbosity': 0}",0.9516775644538727,0.7938752425647065,0.7959880126276071,0.7919286544012254,59.43802499771118
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 75, 'max_depth': None, 'learning_rate': 0.4, 'reg_lambda': 0.3, 'reg_alpha': 0.2, 'random_state': 42, 'verbosity': 0}",0.9513553705439504,0.7938393318829566,0.794122372933604,0.7936584315804336,59.137900590896606
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 65, 'max_depth': None, 'learning_rate': 0.4, 'reg_lambda': 0.2, 'reg_alpha': 0.4, 'random_state': 42, 'verbosity': 0}",0.9515200546708066,0.7937922033132013,0.7951865665890467,0.7925346225593881,54.126413345336914
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 65, 'max_depth': None, 'learning_rate': 0.4, 'reg_lambda': 0.3, 'reg_alpha': 0.2, 'random_state': 42, 'verbosity': 0}",0.9515057331529458,0.793744494665329,0.7951113947207185,0.792524018156302,54.48593330383301
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 75, 'max_depth': None, 'learning_rate': 0.4, 'reg_lambda': 0.4, 'reg_alpha': 0.4, 'random_state': 42, 'verbosity': 0}",0.9512622945190339,0.7937184146914031,0.7937455999064292,0.7938827379514335,58.96702170372009
